OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB,if_pandemic
66485139,,573000,1.0,,0.0,0.0,,Null,2020/2021,THE TERRACE,EVERTON TERRACE,,Minor Crash,No,2020,,West,,0,,Null,,,,,,Bright sun,2126403,1,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,30.0,,Off,1.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Null,Null,1
66485154,,573901,0.0,0.0,0.0,0.0,0.0,Null,2020/2021,PADNELL CRESCENT,STEWART DRIVE,,Non-Injury Crash,No,2020,0.0,North,0.0,0,0.0,Null,0.0,,0.0,,0.0,Unknown,2074202,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,1.0,0.0,,47,Wellington City,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Null,Null,1
66485158,,573400,0.0,0.0,0.0,1.0,0.0,Null,2020/2021,KENT TERRACE,CAMBRIDGE TERRACE,,Non-Injury Crash,Yes,2021,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Unknown,2143400,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Null,Null,1
66485159,,573101,0.0,,0.0,1.0,,Null,2020/2021,COURTENAY PLACE,TORY STREET,,Non-Injury Crash,No,2021,,West,,0,,Flat,,,,,,Dark,2136000,0,0.0,0.0,1.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,30.0,,On,1.0,1.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,1
66485162,,577301,0.0,,0.0,0.0,,North,2020/2021,MIRAMAR NORTH ROAD,PARK ROAD,,Minor Crash,No,2021,,North,,0,,Hill Road,,,,,,Dark,2203400,1,0.0,1.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,1
66485171,,572500,0.0,,0.0,0.0,,North,2020/2021,JOHNSONVILLE PORIRUA MOTORWAY,TAWA-GRENADA NORTH ON RAMP,,Minor Crash,Yes,2021,,North,,0,,Flat,,Christmas New Year,,,,Bright sun,1986602,1,0.0,1.0,4.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,100.0,,Off,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Open,0.0,,,Fine,Null,1
66485193,,576302,0.0,,0.0,2.0,,South,2020/2021,ADELAIDE ROAD,DUPPA STREET,,Non-Injury Crash,No,2021,,North,,0,,Hill Road,,Easter,,,,Overcast,2166000,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,1
66485312,,574702,0.0,0.0,0.0,1.0,0.0,South,2020/2021,CHESHIRE STREET,WORCESTER STREET,,Non-Injury Crash,No,2021,0.0,North,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Dark,2102700,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,2.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,1
66485396,,573801,0.0,,0.0,2.0,,North,2021/2022,JOHNSONVILLE PORIRUA MOTORWAY,JOHNSONVILLE OFF RAMP,,Non-Injury Crash,Yes,2021,,South,,0,,Hill Road,,,,,,Dark,2078900,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,100.0,,None,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Open,0.0,,,Fine,Null,1
66485405,,574701,0.0,0.0,0.0,1.0,0.0,Null,2020/2021,CHARTWELL DRIVE,CASSIS PLACE,,Non-Injury Crash,No,2020,0.0,North,0.0,0,1.0,Hill Road,0.0,,1.0,,0.0,Overcast,2105001,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,None,0.0,0.0,,47,Wellington City,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,1
66485409,,576800,0.0,0.0,0.0,2.0,0.0,South,2020/2021,EVANS BAY PARADE,RATA ROAD,,Non-Injury Crash,No,2021,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Dark,2182503,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,1
66485418,,573700,0.0,0.0,0.0,1.0,0.0,Null,2020/2021,DISRAELI STREET,JOHNSONVILLE ROAD,,Non-Injury Crash,No,2020,0.0,East,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2083100,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Off,0.0,0.0,,47,Wellington City,Give way,0.0,0.0,0.0,0.0,0.0,1.0,Urban,0.0,0.0,0.0,Fine,Null,1
66485424,,573000,0.0,,0.0,3.0,,Null,2020/2021,JERVOIS QUAY,HUNTER STREET,,Non-Injury Crash,No,2021,,North,,0,,Flat,,,,,,Dark,2125900,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Light rain,Null,1
66485444,,577500,0.0,0.0,0.0,2.0,0.0,South,2020/2021,FALKIRK AVENUE,DUNDAS STREET,,Non-Injury Crash,No,2021,0.0,West,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Unknown,2211100,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,30.0,0.0,Null,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Null,Null,1
66485469,,573300,0.0,0.0,0.0,1.0,0.0,North,2020/2021,TORRENS TERRACE,ARLINGTON STREET,,Non-Injury Crash,No,2021,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Unknown,2144300,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Null,Null,1
66485590,,574002,0.0,,0.0,2.0,,North,2021/2022,HUTT ROAD,RAILYARD ENTRY,,Non-Injury Crash,Yes,2021,,South,,0,,Flat,,,,,,Dark,2078302,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,100.0,,On,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Open,0.0,,,Fine,Null,1
66485595,,572500,0.0,0.0,0.0,1.0,0.0,South,2020/2021,MAIN ROAD,REDWOOD AVENUE,,Non-Injury Crash,No,2020,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Dark,1986300,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Heavy rain,Strong wind,1
66485596,,573101,0.0,,0.0,2.0,,East,2020/2021,WAKEFIELD STREET,BLAIR STREET,,Non-Injury Crash,No,2021,,West,,0,,Flat,,,,,,Unknown,2135700,0,0.0,0.0,4.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Null,Null,1
66485600,,572600,0.0,0.0,0.0,0.0,1.0,North,2020/2021,JOHNSONVILLE PORIRUA MOTORWAY,TAWA-GRENADA NORTH ON RAMP,,Serious Crash,Yes,2021,0.0,North,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Dark,1992900,0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,1,0.0,100.0,0.0,None,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,1
66485613,,574002,0.0,,0.0,2.0,,South,2021/2022,CENTENNIAL HIGHWAY,ABATTOIRS,,Non-Injury Crash,Yes,2021,,South,,0,,Hill Road,,,,,,Overcast,2078304,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,100.0,,Off,0.0,0.0,80.0,47,Wellington City,Nil,,,,,0.0,0.0,Open,0.0,,,Mist or Fog,Null,1
66485624,,573300,0.0,,0.0,2.0,,North,2020/2021,SUSSEX STREET,RUGBY STREET,,Non-Injury Crash,Yes,2020,,North,,0,,Flat,,,,,,Overcast,2145602,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Light rain,Null,1
66485662,,572900,0.0,,0.0,1.0,,Null,2020/2021,TINAKORI ROAD,POPLAR GROVE,,Non-Injury Crash,No,2020,,South,,0,,Flat,,,,,,Dark,2119800,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,1.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,1
66485681,,574002,0.0,0.0,0.0,0.0,0.0,North,2021/2022,CENTENNIAL HIGHWAY,WAKELY ROAD,,Minor Crash,Yes,2021,0.0,South,0.0,0,0.0,Hill Road,0.0,,0.0,,1.0,Overcast,2078304,1,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,0,0.0,80.0,0.0,None,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,1
66485686,,574402,0.0,,0.0,0.0,,Null,2020/2021,OTTAWA ROAD,AWARUA STREET ,,Non-Injury Crash,No,2021,,South,,0,,Null,,,,,,Twilight,2096300,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,1.0,Urban,0.0,,,Fine,Null,1
66485707,,573526,0.0,,0.0,2.0,,South,2020/2021,HUTT ROAD,HOROKIWI ROAD,,Non-Injury Crash,Yes,2020,,West,,0,,Flat,,,,,,Bright sun,2086403,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,100.0,,Off,1.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Open,0.0,,,Fine,Null,1
66485765,,576500,0.0,,0.0,2.0,,Null,2021/2022,ADELAIDE ROAD,RIDDIFORD STREET,,Non-Injury Crash,No,2021,,South,,0,,Flat,,,,,,Dark,2148700,0,0.0,0.0,5.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,1.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Light rain,Null,1
66485769,,576903,0.0,0.0,0.0,2.0,0.0,Null,2020/2021,UPPER BOURKE STREET,BOURKE STREET,,Non-Injury Crash,No,2020,0.0,South,0.0,0,0.0,Hill Road,0.0,Christmas New Year,0.0,,0.0,Unknown,2179400,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Null,Null,1
66485778,,573101,0.0,,0.0,1.0,,Null,2020/2021,KARO DRIVE,VICTORIA STREET,,Non-Injury Crash,Yes,2021,,North,,0,,Flat,,,,,,Dark,2132400,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,On,1.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Light rain,Null,1
66485782,,576800,0.0,0.0,0.0,1.0,0.0,South,2020/2021,RAKAU ROAD,MAREWA ROAD,,Non-Injury Crash,No,2021,0.0,West,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Unknown,2185100,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,1
66485787,,573600,0.0,,0.0,2.0,,North,2020/2021,BASSETT ROAD ,OHARIU ROAD,,Non-Injury Crash,No,2021,,South,,0,,Null,,,,,,Unknown,2080700,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Null,Null,1
66485790,,573101,0.0,,0.0,1.0,,Null,2021/2022,TARANAKI STREET,COURTNEY PLACE,,Non-Injury Crash,No,2021,,South,,0,,Flat,,,,,,Unknown,2133200,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,30.0,,Off,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,1.0,,,Null,Null,1
66485831,,576901,0.0,0.0,0.0,4.0,0.0,Null,2020/2021,OFFROAD CARPARK,,,Minor Crash,No,2020,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2178200,1,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,Off road,Sealed,0.0,0.0,0,0.0,10.0,0.0,Off,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,1
66485858,,574302,0.0,,0.0,1.0,,Null,2020/2021,HUTT ROAD,ONSLOW ROAD,,Minor Crash,No,2021,,South,,0,,Flat,,,,,,Overcast,2090604,1,0.0,0.0,5.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,60.0,,Off,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,1.0,,,Fine,Null,1
66485870,,576901,0.0,,0.0,2.0,,Null,2021/2022,YULE STREET,COUTTS STREET,,Minor Crash,No,2021,,North,,0,,Flat,,,,,,Bright sun,2177500,2,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,1
66485882,,572600,0.0,,0.0,1.0,,South,2020/2021,JOHNSONVILLE PORIRUA MOTORWAY,PED SUBWAY,,Non-Injury Crash,Yes,2020,,North,,0,,Flat,,,,,,Twilight,1992700,0,0.0,0.0,2.0,,,1.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,100.0,,Off,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Open,0.0,,,Light rain,Null,1
66485886,,573400,0.0,0.0,0.0,1.0,0.0,West,2020/2021,MAJORIBANKS STREET,BROUGHAM STREET,,Non-Injury Crash,No,2021,0.0,West,0.0,0,0.0,Hill Road,0.0,Easter,0.0,,0.0,Dark,2139900,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,1.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,1
66486028,,577700,0.0,,0.0,1.0,,South,2021/2022,MAKARA ROAD,TAKARAU GORGE ROAD,,Minor Crash,No,2021,,South,,0,,Flat,,,,,,Bright sun,2116500,1,0.0,1.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,None,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,1
66486030,,576800,0.0,,0.0,2.0,,Null,2020/2021,HATAITAI ROAD,ARAWA ROAD,,Non-Injury Crash,No,2021,,North,,0,,Flat,,,,,,Unknown,2184200,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,1
66486052,,573101,0.0,,0.0,2.0,,Null,2021/2022,WAKEFIELD STREET,TORY STREET,,Non-Injury Crash,No,2021,,West,,0,,Flat,,,,,,Overcast,2135700,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,1
66486057,,573511,0.0,0.0,0.0,1.0,0.0,North,2020/2021,MIDDLETON ROAD,ROWELLS ROAD,,Minor Crash,No,2020,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Overcast,2086203,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,70.0,0.0,None,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Strong wind,1
66486135,,576700,0.0,0.0,0.0,0.0,0.0,South,2020/2021,EVANS BAY PARADE,RPNYC START BOX,,Non-Injury Crash,No,2020,0.0,North,0.0,0,0.0,Null,0.0,,0.0,,0.0,Dark,2186500,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,1
66486215,,573523,0.0,,0.0,1.0,,Null,2021/2022,MARK AVENUE,GUADELOUPE CRESCENT,,Minor Crash,No,2021,,East,,0,,Flat,,,,,,Overcast,2086310,2,0.0,1.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,1
66486247,,572500,0.0,0.0,0.0,1.0,1.0,East,2020/2021,NUFFIELD STREET,ST CATHERINES TERRACE,,Non-Injury Crash,No,2021,0.0,West,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Dark,1987500,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,1
66486289,,573101,1.0,,0.0,0.0,,South,2020/2021,CAMBRIDGE TERRACE,BASIN TURN,,Non-Injury Crash,No,2020,,North,,0,,Null,,,,,,Bright sun,2137000,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Isolated Pedestrian signal (non-intersection),,,,,0.0,1.0,Urban,0.0,,,Fine,Null,1
66486324,,573101,0.0,,0.0,2.0,,Null,2020/2021,KENT TERRACE,CAMBRIDGE TERRACE,,Non-Injury Crash,No,2021,,South,,0,,Flat,,,,,,Dark,2135700,0,0.0,0.0,8.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,1
66486328,,575200,0.0,0.0,0.0,2.0,0.0,Null,2020/2021,GLENMORE STREET,GARDEN ROAD,,Non-Injury Crash,No,2020,0.0,South,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Dark,2151500,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,1
66486336,,573000,0.0,0.0,0.0,0.0,0.0,Null,2020/2021,LAMBTON QUAY,WARING TAYLOR STREET,,Non-Injury Crash,No,2020,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2124000,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,30.0,0.0,Off,1.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,1
66486355,,575000,0.0,,0.0,0.0,,Null,2021/2022,CHAYTOR STREET,RAROA CRESCENT,,Minor Crash,No,2022,,East,,0,,Hill Road,,,,,,Overcast,2111100,1,1.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,None,1.0,0.0,,47,Wellington City,Stop,,,,,0.0,0.0,Urban,0.0,,,Heavy rain,Null,0
66486360,,573526,0.0,0.0,0.0,0.0,0.0,South,2021/2022,HUTT ROAD,SERVICE STN STH,,Non-Injury Crash,Yes,2021,0.0,South,0.0,0,0.0,Flat,1.0,,0.0,,0.0,Dark,2077503,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,100.0,0.0,On,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,2.0,0.0,0.0,Fine,Null,1
66486404,,573101,0.0,0.0,0.0,1.0,0.0,East,2021/2022,WILLIS STREET,KARO DRIVE,,Non-Injury Crash,No,2021,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Dark,2131900,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,0,0.0,30.0,0.0,On,2.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,1
66486465,,576901,0.0,,0.0,2.0,,Null,2020/2021,BAY ROAD,RONGOTAI ROAD,,Non-Injury Crash,No,2020,,North,,0,,Flat,,,,,,Overcast,2178300,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,1
66486495,,573000,0.0,,0.0,1.0,,North,2020/2021,WATERLOO QUAY,WHITMORE STREET,,Non-Injury Crash,No,2020,,North,,0,,Flat,,,,,,Unknown,2124300,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Null,Null,1
66486509,,573000,0.0,,0.0,2.0,,Null,2020/2021,JERVOIS QUAY,WILLESTON STREET,,Non-Injury Crash,No,2021,,North,,0,,Flat,,,,,,Unknown,2127500,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Null,Null,1
66486514,,576903,0.0,,0.0,2.0,,Null,2020/2021,KILBIRNIE CRESCENT,DUNCAN TERRACE,,Non-Injury Crash,No,2021,,South,,0,,Flat,,,,,,Overcast,2177900,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,1
66486520,,576901,0.0,0.0,0.0,3.0,0.0,South,2021/2022,QUEENS DRIVE,COCKBURN STREET,,Non-Injury Crash,No,2022,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2178700,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Off,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
66486536,,577000,0.0,,0.0,1.0,,Null,2021/2022,COBHAM DRIVE,CALABAR ROAD,,Non-Injury Crash,Yes,2021,,East,,0,,Flat,,,,,,Bright sun,2175700,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,70.0,,Off,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,1.0,,,Fine,Null,1
66486553,,573300,0.0,0.0,0.0,1.0,0.0,West,2020/2021,ROLLESTON STREET,WALLACE STREET,,Non-Injury Crash,No,2020,0.0,North,0.0,0,0.0,Null,0.0,,0.0,,0.0,Unknown,2145200,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Null,Null,1
